,year,site,plot,Pool,Seed.density,alpha.hill1,beta.tot
1761,2021,Depression,7,Low diversity,270,1,0.595977979
1762,2021,Depression,8,Low diversity,970,1.210997115,0.090526556
1763,2021,Depression,9,High diversity,700,2.227661227,0.232639627
1764,2021,Dryhill,1,Low diversity,700,1.302195976,0.084947762
1765,2021,Dryhill,10,Low diversity,970,2.163607517,0.075250566
1766,2021,Dryhill,11,Low diversity,485,1,0.311227777
1767,2021,Dryhill,12,High diversity,970,2.773557112,0.470384526
1768,2021,Dryhill,13,High diversity,485,3.596115467,0.462596446
1769,2021,Dryhill,14,Low diversity,970,1.71242997,0.022768909
1770,2021,Dryhill,15,High diversity,700,1.10131945,0.122806422
1771,2021,Dryhill,16,Low diversity,485,1.744812157,0.275003038
1772,2021,Dryhill,17,High diversity,485,1.370802435,0.422165396
1773,2021,Dryhill,18,Low diversity,270,2.284745939,0.264848464
1774,2021,Dryhill,19,High diversity,270,1.786247329,0.190575214
1775,2021,Dryhill,2,High diversity,485,1.405649929,0.727337383
1776,2021,Dryhill,20,Low diversity,485,2.47238984,0.229646009
1777,2021,Dryhill,21,High diversity,270,1,0.477410658
1778,2021,Dryhill,22,Low diversity,700,2.337808956,0.387766545
1779,2021,Dryhill,23,Low diversity,485,1.356131413,0.698003512
1780,2021,Dryhill,24,Low diversity,970,1.828545508,0.292315596
1781,2021,Dryhill,25,Low diversity,270,1.742661022,0.320894365
1782,2021,Dryhill,26,Low diversity,970,1.443523716,0.147305659
1783,2021,Dryhill,27,Low diversity,270,1.302195976,0.169381796
1784,2021,Dryhill,28,High diversity,970,2.385877768,0.13054383
1785,2021,Dryhill,29,High diversity,485,1.247757336,0.548474272
1786,2021,Dryhill,3,Low diversity,485,2.01641963,0.082140355
1787,2021,Dryhill,30,High diversity,270,1.987666975,0.625552674
1788,2021,Dryhill,31,High diversity,700,1.195835271,0.297188456
1789,2021,Dryhill,32,High diversity,700,1,0.917235002
1790,2021,Dryhill,33,Low diversity,270,1.889881575,0.27234297
1791,2021,Dryhill,34,Low diversity,270,1.649384888,0.336066326
1792,2021,Dryhill,35,High diversity,270,1.177064503,0.204948011
1793,2021,Dryhill,36,High diversity,270,2.752008033,0.673089525
1794,2021,Dryhill,37,Low diversity,700,1,0.247018946
1795,2021,Dryhill,38,Low diversity,700,1,0.230281249
1796,2021,Dryhill,39,Low diversity,700,2.40149604,0.711929409
1797,2021,Dryhill,4,High diversity,485,2.704486364,0.326194924
1798,2021,Dryhill,40,High diversity,970,2.203519259,0.282805945
1799,2021,Dryhill,41,Low diversity,970,1.04946174,0.238822279
1800,2021,Dryhill,42,High diversity,970,1.84147089,0.228260785
1801,2021,Dryhill,43,High diversity,700,1.31465437,0.083989927
1802,2021,Dryhill,44,High diversity,970,1.201234128,0.353926092
1803,2021,Dryhill,45,Low diversity,270,1,0.201399746
1804,2021,Dryhill,46,High diversity,700,3.06100513,0.624484365
1805,2021,Dryhill,47,High diversity,485,2.217347452,0.413749601
1806,2021,Dryhill,48,High diversity,270,1.198195159,0.272729954
1807,2021,Dryhill,5,Low diversity,485,2.182808822,0.274099909
1808,2021,Dryhill,6,High diversity,700,2.323203747,0.299677523
1809,2021,Dryhill,7,Low diversity,700,2.05832853,0.406372974
1810,2021,Dryhill,8,Low diversity,970,2.314768632,0.271088344
1811,2021,Dryhill,9,High diversity,970,1.748884295,0.12562783
1812,2021,Feedplot,1,Low diversity,970,1,0.204784884
1813,2021,Feedplot,10,Low diversity,970,1.754765351,0.290390004
1814,2021,Feedplot,11,High diversity,700,2.360187141,0.675109883
1815,2021,Feedplot,12,High diversity,485,1.649384888,0.296589327
1816,2021,Feedplot,13,High diversity,485,1.693546184,0.207887354
1817,2021,Feedplot,14,High diversity,485,1,0.301756556
1818,2021,Feedplot,15,Low diversity,700,1.818968512,0.459738372
1819,2021,Feedplot,16,Low diversity,700,1,0.662669224
1820,2021,Feedplot,17,High diversity,970,1.472869259,0.057855793
1821,2021,Feedplot,18,Low diversity,270,1,0.815276486
1822,2021,Feedplot,19,High diversity,270,1.889881575,0.701268271
1823,2021,Feedplot,2,High diversity,970,1.506993066,0.828525371
1824,2021,Feedplot,20,High diversity,485,1.97962633,0
1825,2021,Feedplot,21,High diversity,485,1.221860397,0.660137347
1826,2021,Feedplot,22,High diversity,270,1.873306886,0.255196656
1827,2021,Feedplot,23,Low diversity,970,1,0.392368942
1828,2021,Feedplot,24,High diversity,970,2.427044009,0.409200922
1829,2021,Feedplot,25,Low diversity,270,1,0.417329262
1830,2021,Feedplot,26,Low diversity,485,1,0.105361175
1831,2021,Feedplot,27,Low diversity,485,1,0.213957822
1832,2021,Feedplot,28,Low diversity,700,1,0.20946418
1833,2021,Feedplot,29,Low diversity,270,1.796701742,0.286952626
1834,2021,Feedplot,3,High diversity,270,1,0.797135842
1835,2021,Feedplot,30,High diversity,270,2.246122673,0.276541914
1836,2021,Feedplot,31,Low diversity,970,1,0.415801828
1837,2021,Feedplot,32,High diversity,700,1.318099495,0.238693605
1838,2021,Feedplot,33,Low diversity,700,1.104754777,0.13363209
1839,2021,Feedplot,34,Low diversity,700,1.201234128,0.387608349
1840,2021,Feedplot,35,High diversity,700,1.463025012,0.141694652
1841,2021,Feedplot,36,High diversity,970,2.071658522,0.153001113
1842,2021,Feedplot,37,Low diversity,270,1,0.815098441
1843,2021,Feedplot,38,Low diversity,485,2.984374886,0.706448933
1844,2021,Feedplot,39,High diversity,700,1.134950189,0.082829536
1845,2021,Feedplot,4,Low diversity,270,1,0.543218297
1846,2021,Feedplot,40,High diversity,970,1.746924586,0.683809404
1847,2021,Feedplot,41,Low diversity,700,1.135338161,0.239640779
1848,2021,Feedplot,42,High diversity,970,1.288588812,0.192588871
1849,2021,Feedplot,43,High diversity,270,1.287930898,0.647513945
1850,2021,Feedplot,44,Low diversity,485,1.10131945,0.098495389
1851,2021,Feedplot,45,High diversity,485,1.927440182,0.899198301
1852,2021,Feedplot,46,Low diversity,270,1,0.261863919
1853,2021,Feedplot,47,Low diversity,970,1,0.72471494
1854,2021,Feedplot,48,Low diversity,485,1,0.05241412
1855,2021,Feedplot,5,High diversity,270,1.698433234,0.42699574
1856,2021,Feedplot,6,Low diversity,485,1.521175467,0.784730329
1857,2021,Feedplot,7,High diversity,700,2.299281013,0.292563534
1858,2021,Feedplot,8,High diversity,700,1.621967507,0.073879605
1859,2021,Feedplot,9,Low diversity,970,1.649384888,0.379723549
1860,2021,Field4,1,Low diversity,700,3.12330658,0.738740795
1861,2021,Field4,10,High diversity,270,2.86737076,0.638839983
1862,2021,Field4,11,High diversity,485,4.265410924,0.462027241
1863,2021,Field4,12,High diversity,700,5.118029848,0.427378445
1864,2021,Field4,13,Low diversity,970,1.877772332,0
1865,2021,Field4,14,Low diversity,970,1.356131413,0.149205576
1866,2021,Field4,15,High diversity,700,3.860691673,0.404717458
1867,2021,Field4,16,Low diversity,485,1.26338125,0.275406645
1868,2021,Field4,17,Low diversity,700,1.44299188,0.111192992
1869,2021,Field4,18,Low diversity,270,1.370802435,0.232570419
1870,2021,Field4,19,Low diversity,485,1.6030215,0
1871,2021,Field4,2,High diversity,270,3.323871532,0.233516189
1872,2021,Field4,20,High diversity,485,1.548549457,0.443413781
1873,2021,Field4,21,High diversity,970,2.512696736,0.257636991
1874,2021,Field4,22,Low diversity,700,2.068867513,0.175847735
1875,2021,Field4,23,High diversity,485,4.685160646,0.081638218
1876,2021,Field4,24,Low diversity,970,1.984395249,0.139503533
1877,2021,Field4,25,Low diversity,700,1.615001341,0.110006458
1878,2021,Field4,26,Low diversity,485,1.384145488,0.083278885
1879,2021,Field4,27,High diversity,270,4.722839652,0.582149593
1880,2021,Field4,28,Low diversity,485,1.974478376,0.138993932
1881,2021,Field4,29,High diversity,970,2.688074802,0.360565408
1882,2021,Field4,3,Low diversity,270,1.318016396,0.141766851
1883,2021,Field4,30,High diversity,970,3.518757092,0.333105594
1884,2021,Field4,31,High diversity,970,2.409343415,0.440466936
1885,2021,Field4,32,High diversity,485,2.135044139,0.350142313
1886,2021,Field4,33,High diversity,970,1.889881575,0.191968848
1887,2021,Field4,34,Low diversity,970,1.0725664,0.281505742
1888,2021,Field4,35,Low diversity,970,1.620245312,0.116524675
1889,2021,Field4,36,High diversity,700,3.110838893,0.376193983
1890,2021,Field4,37,Low diversity,485,1.984395249,0.207229178
1891,2021,Field4,38,Low diversity,700,1.819933215,0.046881973
1892,2021,Field4,39,Low diversity,700,1.686354399,0.098643819
1893,2021,Field4,4,High diversity,970,1.713311001,0.329191318
1894,2021,Field4,40,High diversity,485,3.309348151,0.297445941
1895,2021,Field4,41,High diversity,270,1.889881575,0.167366042
1896,2021,Field4,42,Low diversity,270,1.987666975,0.328572507
1897,2021,Field4,43,Low diversity,970,1.995557199,0.188722114
1898,2021,Field4,44,High diversity,485,3.26729388,0.111169405
1899,2021,Field4,45,High diversity,700,4.038727876,0.380255904
1900,2021,Field4,46,Low diversity,270,1.135338161,0.811946784
1901,2021,Field4,47,High diversity,270,2.455192918,0.149587341
1902,2021,Field4,48,Low diversity,485,1.356131413,0.156797034
1903,2021,Field4,5,High diversity,700,5.437267357,0.432271731
1904,2021,Field4,6,Low diversity,270,1,0.180161595
1905,2021,Field4,7,High diversity,700,2.608133658,0.292416978
1906,2021,Field4,8,High diversity,270,2.235629702,0.18575603
1907,2021,Field4,9,Low diversity,270,1.551652457,0.164154287
1908,2021,Hammer,1,Low diversity,970,1.436501376,0.077043095
1909,2021,Hammer,10,Low diversity,485,2.042627964,0.328150454
1910,2021,Hammer,11,High diversity,270,2,0.257756302
1911,2021,Hammer,12,Low diversity,970,1.840331238,0.761105137
1912,2021,Hammer,13,High diversity,970,3.421706914,0.352700592
1913,2021,Hammer,14,High diversity,485,3.247034294,0.433509155
1914,2021,Hammer,15,Low diversity,485,2.215589315,0.529009763
1915,2021,Hammer,16,High diversity,485,2.311857655,0.24934323
1916,2021,Hammer,17,Low diversity,700,2.495816567,0.300335545
1917,2021,Hammer,18,High diversity,970,1.472869259,0.715191454
1918,2021,Hammer,19,Low diversity,485,1.287930898,0.438371318
1919,2021,Hammer,2,High diversity,485,1.121497989,0.188679987
1920,2021,Hammer,20,High diversity,270,2.04909491,0.462843801
1921,2021,Hammer,21,High diversity,700,1,0.105648094
1922,2021,Hammer,22,High diversity,970,1.75545805,0.227592996
1923,2021,Hammer,23,High diversity,970,1.451254984,0.218882035
1924,2021,Hammer,24,Low diversity,700,1,0.293428555
1925,2021,Hammer,25,Low diversity,485,1.081680407,0.594861362
1926,2021,Hammer,26,Low diversity,970,2.19329194,0.442787185
1927,2021,Hammer,27,High diversity,270,1.405649929,0.1950452
1928,2021,Hammer,28,Low diversity,270,2,0.220046151
1929,2021,Hammer,29,High diversity,270,1,0.229723992
1930,2021,Hammer,3,Low diversity,700,1.059616995,0.286505207
1931,2021,Hammer,30,Low diversity,270,1.436501376,0.32500768
1932,2021,Hammer,31,High diversity,700,1.244576272,0.14651291
1933,2021,Hammer,32,Low diversity,970,1,0.285229297
1934,2021,Hammer,33,High diversity,485,2.402689411,0.407020437
1935,2021,Hammer,34,High diversity,270,1,0.900969451
1936,2021,Hammer,35,High diversity,270,1.417411181,0.249723378
1937,2021,Hammer,36,Low diversity,485,1.994085753,0.31670106
1938,2021,Hammer,37,High diversity,700,1.754765351,0.770536161
1939,2021,Hammer,38,High diversity,700,1,0.22398999
1940,2021,Hammer,39,Low diversity,270,2.407346489,0.708362496
1941,2021,Hammer,4,High diversity,700,1.62121094,0.284107863
1942,2021,Hammer,40,Low diversity,970,1.128011146,0.220040271
1943,2021,Hammer,41,Low diversity,700,1.781674893,0.694202446
1944,2021,Hammer,42,High diversity,970,1,0.231277181
1945,2021,Hammer,43,High diversity,485,1.569192583,0.165984487
1946,2021,Hammer,44,High diversity,700,1,0.914980586
1947,2021,Hammer,45,Low diversity,270,1,0.735950867
1948,2021,Hammer,46,Low diversity,485,2.048826725,0.152535487
1949,2021,Hammer,47,Low diversity,970,2.429521382,0.483229281
1950,2021,Hammer,48,Low diversity,700,1.546759853,0
1951,2021,Hammer,5,Low diversity,270,1.153159847,0.267866229
1952,2021,Hammer,6,High diversity,485,1.506405882,0.172940944
1953,2021,Hammer,7,High diversity,970,1.295122131,0.276031081
1954,2021,Hammer,8,Low diversity,270,1,0.270013694
1955,2021,Hammer,9,Low diversity,700,2.95999806,0.495996837
1956,2021,Helicopter,1,High diversity,270,1,0.482709637
1957,2021,Helicopter,21,High diversity,485,1,0.203938893
1958,2021,Helicopter,22,Low diversity,700,1.210997115,0.267377148
1959,2021,Helicopter,26,Low diversity,700,2.014077318,0.186245973
1960,2021,Helicopter,27,Low diversity,485,2.891786924,0.253289697
1961,2021,Helicopter,28,High diversity,270,1.889881575,0.666733603
1962,2021,Helicopter,29,High diversity,270,2.518946367,0.471433297
1963,2021,Helicopter,30,High diversity,700,2.171427138,0
1964,2021,Helicopter,31,Low diversity,970,1.405649929,0.308566811
1965,2021,Helicopter,32,Low diversity,700,2.351117238,0
1966,2021,Helicopter,34,High diversity,970,3.04750691,0.675416618
1967,2021,Helicopter,35,High diversity,970,2.633603669,0.310114021
1968,2021,Helicopter,36,Low diversity,970,2.355921005,0.110025522
1969,2021,Helicopter,37,High diversity,970,1.302195976,0.356886354
1970,2021,Helicopter,38,Low diversity,270,1.754765351,0
1971,2021,Helicopter,39,Low diversity,485,2.599011539,0.559072529
1972,2021,Helicopter,4,Low diversity,970,1,0.728211942
1973,2021,Helicopter,40,Low diversity,970,2.336573541,0.402862241
1974,2021,Helicopter,41,Low diversity,970,1,0.389451229
1975,2021,Helicopter,42,High diversity,485,1,0.201719614
1976,2021,Helicopter,43,Low diversity,700,1.937819241,0.444227688
1977,2021,Helicopter,44,Low diversity,970,2.738839131,0.221657551
1978,2021,Helicopter,45,Low diversity,700,2.474546688,0.153181385
1979,2021,Helicopter,46,High diversity,970,1.918908551,0.156588787
1980,2021,Helicopter,47,Low diversity,485,1,0.465361668
1981,2021,Helicopter,48,Low diversity,485,2.07017786,0.28805486
1982,2021,Helicopter,7,Low diversity,485,1.302195976,0.329825278
1983,2021,Helicopter,9,High diversity,485,1,0.87356913
1984,2021,Sandpile,1,Low diversity,485,1,0.617711146
1985,2021,Sandpile,11,Low diversity,700,1,0.296438412
1986,2021,Sandpile,12,Low diversity,970,1,0.572929672
1987,2021,Sandpile,13,Low diversity,270,1.994085753,0
1988,2021,Sandpile,14,High diversity,700,2.173229053,0.461794337
1989,2021,Sandpile,15,Low diversity,270,1,0.392568497
1990,2021,Sandpile,16,High diversity,485,1.649384888,0.438173494
1991,2021,Sandpile,17,Low diversity,270,1.569192583,0.614637003
1992,2021,Sandpile,18,High diversity,485,3.79448224,0.253637047
1993,2021,Sandpile,19,High diversity,970,1.910524486,0.659303515
1994,2021,Sandpile,2,High diversity,485,1,0.593113445
1995,2021,Sandpile,21,Low diversity,700,1.436501376,0.248968275
1996,2021,Sandpile,22,High diversity,485,1.754765351,0.693297067
1997,2021,Sandpile,24,High diversity,970,2.136003955,0.547899383
1998,2021,Sandpile,25,Low diversity,700,1.135338161,0.79730695
1999,2021,Sandpile,26,High diversity,700,3.637994624,0.489509969
2000,2021,Sandpile,27,High diversity,700,2.460232976,0.535062143
2001,2021,Sandpile,28,Low diversity,970,1.643447829,0.430089155
2002,2021,Sandpile,29,Low diversity,485,1,0.475660561
2003,2021,Sandpile,3,Low diversity,485,1,0.592664206
2004,2021,Sandpile,30,High diversity,700,2.07017786,0.23402549
2005,2021,Sandpile,31,High diversity,485,1.494471525,0.64976902
2006,2021,Sandpile,33,High diversity,970,4.107212756,0.427037726
2007,2021,Sandpile,34,High diversity,970,2.07017786,0.339712116
2008,2021,Sandpile,35,High diversity,270,1,0.354576184
2009,2021,Sandpile,36,Low diversity,700,2.003327181,0.21087865
2010,2021,Sandpile,37,Low diversity,485,1.405649929,0.502732946
2011,2021,Sandpile,38,Low diversity,270,1.889881575,0
2012,2021,Sandpile,39,High diversity,270,1.889881575,0.284811792
2013,2021,Sandpile,4,Low diversity,270,1.480936218,0.48998135
2014,2021,Sandpile,40,High diversity,700,1,0.594925085
2015,2021,Sandpile,41,Low diversity,270,1,0.721351355
2016,2021,Sandpile,42,High diversity,270,1,0.770792805
2017,2021,Sandpile,43,Low diversity,485,1.26338125,0.480928739
2018,2021,Sandpile,44,High diversity,970,1.391994604,0.583174287
2019,2021,Sandpile,45,Low diversity,485,2,0.471194745
2020,2021,Sandpile,46,Low diversity,700,1,0.397380544
2021,2021,Sandpile,47,High diversity,485,1.641849804,0.589272483
2022,2021,Sandpile,5,Low diversity,970,2.555221762,0.287234205
2023,2021,Sandpile,6,Low diversity,970,1,0.514668261
2024,2021,Sandpile,7,Low diversity,970,1.26338125,0.480082488
2025,2021,Sandpile,8,High diversity,970,1.889881575,0.624492337
2026,2021,Sandpile,9,Low diversity,970,1,0.482882628
2027,2021,Woodpile,1,High diversity,970,2.462365363,0.527431276
2028,2021,Woodpile,10,High diversity,700,1.237016509,0.05704398
2029,2021,Woodpile,11,High diversity,270,1,0.488861144
2030,2021,Woodpile,12,High diversity,700,1,0.027450119
2031,2021,Woodpile,14,High diversity,700,2.460232976,0.688935355
2032,2021,Woodpile,15,High diversity,270,1.210997115,0.522801613
2033,2021,Woodpile,16,Low diversity,270,1.889881575,0.663001579
2034,2021,Woodpile,17,Low diversity,270,1,0.027774028
2035,2021,Woodpile,19,Low diversity,970,1,0.677657284
2036,2021,Woodpile,2,High diversity,270,1,0.320592787
2037,2021,Woodpile,20,Low diversity,970,1,0.584476302
2038,2021,Woodpile,21,High diversity,485,1,0.90932411
2039,2021,Woodpile,22,Low diversity,485,1,0.255018466
2040,2021,Woodpile,23,Low diversity,485,1,0.546387913
2041,2021,Woodpile,24,Low diversity,700,1,0.6028229
2042,2021,Woodpile,26,Low diversity,700,1.472869259,0.24666914
2043,2021,Woodpile,27,High diversity,485,2.135044139,0.674204987
2044,2021,Woodpile,28,Low diversity,270,1,0.128623714
2045,2021,Woodpile,29,High diversity,485,1.1740506,0.057710728
2046,2021,Woodpile,3,High diversity,485,1,0.059066516
2047,2021,Woodpile,30,High diversity,970,1.888461488,0.249089233
2048,2021,Woodpile,31,Low diversity,700,1.987666975,0.183585903
2049,2021,Woodpile,32,High diversity,270,1,0.30434346
2050,2021,Woodpile,33,High diversity,970,2.745874928,0.421934661
2051,2021,Woodpile,35,Low diversity,485,1.987666975,0.740734994
2052,2021,Woodpile,36,High diversity,700,1.987666975,0.434739154
2053,2021,Woodpile,37,Low diversity,485,1,0.827496551
2054,2021,Woodpile,38,Low diversity,970,1,0.540706305
2055,2021,Woodpile,4,High diversity,485,1,0.109561587
2056,2021,Woodpile,41,High diversity,970,2.068867513,0.413684717
2057,2021,Woodpile,42,Low diversity,970,1.026330555,0.47561612
2058,2021,Woodpile,43,Low diversity,970,1.772304538,0.116978258
2059,2021,Woodpile,44,High diversity,270,1,0.815811719
2060,2021,Woodpile,5,High diversity,970,1,0.586220303
2061,2021,Woodpile,6,Low diversity,485,1,0.255018466
2062,2021,Woodpile,7,Low diversity,700,1,0.466554111
2063,2021,Woodpile,8,Low diversity,270,1,0.325230599
2064,2021,Woodpile,9,High diversity,700,1.04063131,0.060626907
2065,2022,Airstrip,1,Low diversity,700,1.613430453,0.367197281
2066,2022,Airstrip,10,High diversity,700,1.988133786,0.221942689
2067,2022,Airstrip,11,High diversity,700,2.043520215,0.243705803
2068,2022,Airstrip,12,Low diversity,485,2,0
2069,2022,Airstrip,13,Low diversity,485,1.889881575,0.259470527
2070,2022,Airstrip,14,High diversity,270,2.272158108,0.261141544
2071,2022,Airstrip,15,High diversity,270,1.617693328,0.070035254
2072,2022,Airstrip,16,Low diversity,970,1.902760857,0.107485507
2073,2022,Airstrip,17,High diversity,970,2.081813161,0.211917922
2074,2022,Airstrip,18,High diversity,485,2.239755663,0.231295558
2075,2022,Airstrip,19,Low diversity,270,1.996540789,0.172898824
2076,2022,Airstrip,2,High diversity,700,1.835585523,0.575137966
2077,2022,Airstrip,20,High diversity,485,1.924491851,0.095203487
2078,2022,Airstrip,21,High diversity,970,2.288641134,0.152259884
2079,2022,Airstrip,22,High diversity,485,2.107226935,0
2080,2022,Airstrip,23,Low diversity,270,2.042289211,0.194353541
2081,2022,Airstrip,24,High diversity,700,2.454367431,0
2082,2022,Airstrip,25,High diversity,970,2.248286337,0
2083,2022,Airstrip,26,Low diversity,970,1.865734575,0.070915187
2084,2022,Airstrip,27,Low diversity,270,1.436501376,0.331742697
2085,2022,Airstrip,28,Low diversity,700,1.842022775,0.179845485
2086,2022,Airstrip,29,High diversity,270,2.220167569,0.399939672
2087,2022,Airstrip,3,Low diversity,700,1.412832009,0.413605866
2088,2022,Airstrip,30,High diversity,970,2.108025466,0.290133264
2089,2022,Airstrip,31,High diversity,485,1.880688994,0.292137447
2090,2022,Airstrip,32,High diversity,700,1.208390521,0.391769943
2091,2022,Airstrip,33,Low diversity,970,1.326758673,0.544146312
2092,2022,Airstrip,34,Low diversity,700,1.990008308,0
2093,2022,Airstrip,35,Low diversity,485,1.768791498,0.344975673
2094,2022,Airstrip,36,Low diversity,700,2.278961215,0.091974105
2095,2022,Airstrip,37,Low diversity,970,1.997230556,0.108009793
2096,2022,Airstrip,38,High diversity,270,1.278124795,0.143039402
2097,2022,Airstrip,39,Low diversity,970,1.698433234,0.182011097
2098,2022,Airstrip,4,Low diversity,270,1.754765351,0.698772222
2099,2022,Airstrip,40,High diversity,700,2.371718518,0.127138358
2100,2022,Airstrip,41,Low diversity,270,1.960131704,0.403040779
2101,2022,Airstrip,42,High diversity,270,1,0.269828538
2102,2022,Airstrip,43,High diversity,970,2.067169135,0.394358513
2103,2022,Airstrip,44,Low diversity,485,1.562022145,0.260731663
2104,2022,Airstrip,45,Low diversity,970,2.077926642,0
2105,2022,Airstrip,46,Low diversity,485,1.693546184,0.223535284
2106,2022,Airstrip,47,High diversity,485,2.22844372,0
2107,2022,Airstrip,48,High diversity,970,2.552748855,0
2108,2022,Airstrip,5,High diversity,485,2.410935206,0.404675923
2109,2022,Airstrip,6,Low diversity,485,1.853807755,0.313880076
2110,2022,Airstrip,7,High diversity,270,1,0.339869684
2111,2022,Airstrip,8,Low diversity,700,1.779503028,0.22920809
2112,2022,Airstrip,9,Low diversity,270,1.818968512,0.113859925
2113,2022,Aspen,1,Low diversity,270,2.58640929,0.298529125
2114,2022,Aspen,10,High diversity,485,3.382986854,0.18332904
2115,2022,Aspen,11,Low diversity,970,1.569192583,0.194930642
2116,2022,Aspen,12,High diversity,485,2.396107128,0.232818346
2117,2022,Aspen,13,Low diversity,970,1.649384888,0.149018527
2118,2022,Aspen,14,High diversity,970,3.926776814,0.507151906
2119,2022,Aspen,15,Low diversity,700,1.26338125,0.345077143
2120,2022,Aspen,17,High diversity,700,1.599648256,0.492404964
2121,2022,Aspen,18,High diversity,270,2.121392949,0
2122,2022,Aspen,19,High diversity,970,4.101183349,0.347952702
2123,2022,Aspen,2,Low diversity,970,1.287930898,0.836908891
2124,2022,Aspen,20,Low diversity,270,1.716357208,0.335734576
2125,2022,Aspen,21,High diversity,270,2.460232976,0.242882271
2126,2022,Aspen,22,High diversity,270,1,0.230013353
2127,2022,Aspen,23,Low diversity,485,2.176656386,0.05914564
2128,2022,Aspen,24,Low diversity,485,1,0.49476943
2129,2022,Aspen,25,Low diversity,970,1,0.320036422
2130,2022,Aspen,26,Low diversity,485,1.384145488,0.634912999
2131,2022,Aspen,27,High diversity,700,4.748825252,0.273192489
2132,2022,Aspen,28,High diversity,485,3.474466888,0.338757485
2133,2022,Aspen,29,High diversity,970,2.433601195,0.411206492
2134,2022,Aspen,3,High diversity,485,2.489115864,0.48957302
2135,2022,Aspen,30,Low diversity,970,1.210997115,0.222372154
2136,2022,Aspen,32,High diversity,970,2.908320753,0.234625759
2137,2022,Aspen,33,High diversity,270,1.75887371,0.168642112
2138,2022,Aspen,34,Low diversity,485,1.818968512,0.385630812
2139,2022,Aspen,35,Low diversity,970,2.828427125,0.230176218
2140,2022,Aspen,36,Low diversity,700,2.374388894,0.452521474
2141,2022,Aspen,37,High diversity,485,1.889881575,0.857739315
2142,2022,Aspen,38,Low diversity,700,2.070367141,0
2143,2022,Aspen,39,High diversity,700,3.784160012,0.378523204
2144,2022,Aspen,4,Low diversity,270,2.871745887,0
2145,2022,Aspen,40,Low diversity,270,1,0.513092179
2146,2022,Aspen,41,High diversity,700,2,0.615930252
2147,2022,Aspen,42,High diversity,270,1.649384888,0.772917522
2148,2022,Aspen,43,High diversity,700,2.828427125,0.554769129
2149,2022,Aspen,44,Low diversity,700,1.391915187,0.231696241
2150,2022,Aspen,45,High diversity,700,1.140756406,0.606016688
2151,2022,Aspen,46,High diversity,970,2.532066513,0.310698986
2152,2022,Aspen,47,High diversity,970,2.232930785,0.444851339
2153,2022,Aspen,48,Low diversity,700,1.879023888,0.261539162
2154,2022,Aspen,5,Low diversity,270,1.56197715,0.570673897
2155,2022,Aspen,6,Low diversity,700,2.518946367,0.408760377
2156,2022,Aspen,7,Low diversity,270,1,0.639430941
2157,2022,Aspen,8,High diversity,485,4.952890873,0.282007061
2158,2022,Aspen,9,Low diversity,485,2.839866478,0.064844337
2159,2022,Concolor,1,Low diversity,970,2.217347452,0.694480261
2160,2022,Concolor,10,High diversity,970,1.330487238,0.410051872
2161,2022,Concolor,12,Low diversity,270,2.971004097,0.689635725
2162,2022,Concolor,13,High diversity,970,1,0.503271898
2163,2022,Concolor,14,Low diversity,700,1.472869259,0.334321955
2164,2022,Concolor,15,High diversity,270,1,0.497415624
2165,2022,Concolor,17,High diversity,700,1.889881575,0.557242631
2166,2022,Concolor,18,Low diversity,485,2.061165784,0.318135303
2167,2022,Concolor,2,Low diversity,485,1,0.281593066
2168,2022,Concolor,20,Low diversity,485,1.210997115,0.245138023
2169,2022,Concolor,21,High diversity,485,1.516956321,0.313996212
2170,2022,Concolor,22,High diversity,970,1.994085753,0.370697135
2171,2022,Concolor,23,Low diversity,485,2.401289214,0
2172,2022,Concolor,24,High diversity,970,1.506993066,0.657500285
2173,2022,Concolor,25,High diversity,700,2.208686528,0.387795238
2174,2022,Concolor,26,Low diversity,485,1.445985462,0.543541502
2175,2022,Concolor,27,Low diversity,970,1,0.464319123
2176,2022,Concolor,28,High diversity,270,1,0.590888004
2177,2022,Concolor,29,High diversity,485,2.300550323,0.104013174
2178,2022,Concolor,3,High diversity,270,1.937819241,0
2179,2022,Concolor,30,Low diversity,700,1.107503046,0.204733647
2180,2022,Concolor,31,High diversity,485,1.259724735,0.367083409
2181,2022,Concolor,32,Low diversity,700,1.5713787,0.069129942
2182,2022,Concolor,33,High diversity,700,1.849719978,0.297380533
2183,2022,Concolor,34,Low diversity,485,2.108617806,0.534052987
2184,2022,Concolor,35,High diversity,485,1.698433234,0.079634813
2185,2022,Concolor,36,Low diversity,700,1.889271149,0.57478575
2186,2022,Concolor,37,High diversity,270,1.698433234,0.212948175
2187,2022,Concolor,38,Low diversity,700,1.417411181,0.074494259
2188,2022,Concolor,39,Low diversity,700,1.94697803,0.576795475
2189,2022,Concolor,4,Low diversity,970,2.355921005,0
2190,2022,Concolor,40,High diversity,270,2.004501761,0.532552028
2191,2022,Concolor,41,Low diversity,270,1,0.224293405
2192,2022,Concolor,42,Low diversity,270,1.889881575,0.10870829
2193,2022,Concolor,43,Low diversity,970,1.384145488,0.543462303
2194,2022,Concolor,44,High diversity,970,1.25715003,0.417980063
2195,2022,Concolor,45,High diversity,700,2.747385024,0.086242685
2196,2022,Concolor,46,Low diversity,270,1.698433234,0.079846643
2197,2022,Concolor,47,Low diversity,970,2.082053714,0.175427417
